Stamp,StationId,SpeedLimit,Dis2inter,Str_is_val,StrSignalState,StrlikelyEndTime,Left_is_val,LeftSignalState,LeftlikelyEndTime,Right_is_val,RighSignalState,RightlikelyEndTime
1600671631.891,8004,16.667,76.6,1,3,1.6,1,7,1.6,0,5,24.6
1600671631.991,8004,16.667,76.6,1,3,1.5,1,7,1.5,0,5,24.5
1600671632.091,8004,16.667,76.6,1,3,1.4000000000000001,1,7,1.4000000000000001,0,5,24.400000000000002
1600671632.191,8004,16.667,76.6,1,3,1.3,1,7,1.3,0,5,24.3
1600671632.291,8004,16.667,76.6,1,3,1.2000000000000002,1,7,1.2000000000000002,0,5,24.200000000000003
1600671632.391,8004,16.667,76.6,1,3,1.1,1,7,1.1,0,5,24.1
1600671632.491,8004,16.667,76.6,1,3,1.0,1,7,1.0,0,5,24.0
1600671632.591,8004,16.667,76.5,1,3,0.9,1,7,0.9,0,5,23.900000000000002
1600671632.691,8004,16.667,76.5,1,3,0.8,1,7,0.8,0,5,23.8
1600671632.791,8004,16.667,76.5,1,3,0.7000000000000001,1,7,0.7000000000000001,0,5,23.700000000000003
1600671632.891,8004,16.667,76.5,1,3,0.6000000000000001,1,7,0.6000000000000001,0,5,23.6
1600671632.991,8004,16.667,76.5,1,3,0.5,1,7,0.5,0,5,23.5
1600671633.091,8004,16.667,76.5,1,3,0.4,1,7,0.4,0,5,23.400000000000002
1600671633.191,8004,16.667,76.5,1,3,0.30000000000000004,1,7,0.30000000000000004,0,5,23.3
1600671633.291,8004,16.667,76.5,1,3,0.2,1,7,0.2,0,5,23.200000000000003
1600671633.391,8004,16.667,76.5,1,3,0.1,1,7,0.1,0,5,23.1
1600671633.491,8004,16.667,76.5,1,3,0.0,1,7,0.0,0,5,23.0
1600671633.712,8004,16.667,76.5,1,5,42.7,1,3,45.7,0,5,22.700000000000003
1600671633.812,8004,16.667,76.5,1,5,42.6,1,3,45.6,0,5,22.6
1600671633.912,8004,16.667,76.5,1,5,42.5,1,3,45.5,0,5,22.5
1600671634.012,8004,16.667,76.5,1,5,42.400000000000006,1,3,45.400000000000006,0,5,22.400000000000002
1600671634.112,8004,16.667,76.5,1,5,42.300000000000004,1,3,45.300000000000004,0,5,22.3
1600671634.212,8004,16.667,76.5,1,5,42.2,1,3,45.2,0,5,22.200000000000003
1600671634.312,8004,16.667,76.5,1,5,42.1,1,3,45.1,0,5,22.1
1600671634.412,8004,16.667,76.5,1,5,42.0,1,3,45.0,0,5,22.0
1600671634.512,8004,16.667,76.5,1,5,41.900000000000006,1,3,44.900000000000006,0,5,21.900000000000002
1600671634.612,8004,16.667,76.5,1,5,41.800000000000004,1,3,44.800000000000004,0,5,21.8
1600671634.712,8004,16.667,76.5,1,5,41.7,1,3,44.7,0,5,21.700000000000003
1600671634.812,8004,16.667,76.5,1,5,41.6,1,3,44.6,0,5,21.6
