1598544807.767	118.758	31.974	666113.898382	3538930.913681	3.2350
1598544807.867	118.758	31.974	666113.898894	3538930.924275	3.2349
1598544807.967	118.758	31.974	666113.899177	3538930.930668	3.2350
1598544808.067	118.758	31.974	666113.898796	3538930.932789	3.2349
1598544808.166	118.758	31.974	666113.898524	3538930.936235	3.2349
1598544808.167	118.758	31.974	666113.898649	3538930.933050	3.2349
1598544808.266	118.758	31.974	666113.898308	3538930.932962	3.2349
1598544808.267	118.758	31.974	666113.898130	3538930.932793	3.2349
1598544808.367	118.758	31.974	666113.898005	3538930.932383	3.2349
1598544808.367	118.758	31.974	666113.897982	3538930.931767	3.2348
1598544808.466	118.758	31.974	666113.898175	3538930.931515	3.2348
1598544808.466	118.758	31.974	666113.898196	3538930.931349	3.2348
1598544808.566	118.758	31.974	666113.898058	3538930.931278	3.2348
1598544808.566	118.758	31.974	666113.898135	3538930.930678	3.2348
1598544808.667	118.758	31.974	666113.897924	3538930.929959	3.2347
1598544808.667	118.758	31.974	666113.897792	3538930.929555	3.2347
1598544808.766	118.758	31.974	666113.897759	3538930.929201	3.2347
1598544808.766	118.758	31.974	666113.897456	3538930.928892	3.2347
1598544808.866	118.758	31.974	666113.897382	3538930.928395	3.2348
1598544808.867	118.758	31.974	666113.897363	3538930.928183	3.2347
1598544808.967	118.758	31.974	666113.896833	3538930.928600	3.2348
1598544808.967	118.758	31.974	666113.896870	3538930.928566	3.2347
1598544809.066	118.758	31.974	666113.897686	3538930.927193	3.2347
1598544809.067	118.758	31.974	666113.898242	3538930.926664	3.2347
1598544809.166	118.758	31.974	666113.897845	3538930.926922	3.2347
1598544809.166	118.758	31.974	666113.898374	3538930.926436	3.2347
1598544809.267	118.758	31.974	666113.899776	3538930.925845	3.2346
1598544809.267	118.758	31.974	666113.900119	3538930.925535	3.2346
1598544809.366	118.758	31.974	666113.900229	3538930.925101	3.2346
1598544809.366	118.758	31.974	666113.900222	3538930.924876	3.2346
1598544809.466	118.758	31.974	666113.900454	3538930.924597	3.2346
1598544809.466	118.758	31.974	666113.900289	3538930.924511	3.2346
1598544809.567	118.758	31.974	666113.899937	3538930.924482	3.2346
1598544809.567	118.758	31.974	666113.899914	3538930.924409	3.2346
1598544809.667	118.758	31.974	666113.899772	3538930.924152	3.2346
1598544809.667	118.758	31.974	666113.899591	3538930.924309	3.2346
1598544809.766	118.758	31.974	666113.899425	3538930.924510	3.2346
1598544809.766	118.758	31.974	666113.899392	3538930.924553	3.2346
1598544809.867	118.758	31.974	666113.899823	3538930.924604	3.2346
1598544809.867	118.758	31.974	666113.899418	3538930.925045	3.2346
1598544809.966	118.758	31.974	666113.899278	3538930.924936	3.2346
1598544809.967	118.758	31.974	666113.899227	3538930.924727	3.2345
1598544810.067	118.758	31.974	666113.899153	3538930.924583	3.2345
1598544810.067	118.758	31.974	666113.898710	3538930.924988	3.2345
1598544810.167	118.758	31.974	666113.898582	3538930.925083	3.2345
1598544810.167	118.758	31.974	666113.898450	3538930.924946	3.2344
1598544810.267	118.758	31.974	666113.898615	3538930.924431	3.2344
1598544810.267	118.758	31.974	666113.898755	3538930.924636	3.2344
1598544810.366	118.758	31.974	666113.898892	3538930.924885	3.2344
1598544810.367	118.758	31.974	666113.898958	3538930.924763	3.2344
1598544810.466	118.758	31.974	666113.899129	3538930.924782	3.2344
1598544810.466	118.758	31.974	666113.899231	3538930.925069	3.2344
1598544810.567	118.758	31.974	666113.899302	3538930.925307	3.2343
1598544810.567	118.758	31.974	666113.899446	3538930.925625	3.2343
1598544810.666	118.758	31.974	666113.899484	3538930.925721	3.2343
1598544810.667	118.758	31.974	666113.899645	3538930.925571	3.2343
1598544810.766	118.758	31.974	666113.899691	3538930.925294	3.2342
1598544810.767	118.758	31.974	666113.899557	3538930.924715	3.2342
1598544810.867	118.758	31.974	666113.899603	3538930.924415	3.2342
1598544810.867	118.758	31.974	666113.899702	3538930.924658	3.2342
1598544810.966	118.758	31.974	666113.899781	3538930.924915	3.2342
1598544810.967	118.758	31.974	666113.899729	3538930.925019	3.2342
1598544811.066	118.758	31.974	666113.899722	3538930.925271	3.2342
1598544811.066	118.758	31.974	666113.899687	3538930.925404	3.2342
1598544811.167	118.758	31.974	666113.899372	3538930.925835	3.2342
1598544811.167	118.758	31.974	666113.899128	3538930.925851	3.2342
1598544811.267	118.758	31.974	666113.899785	3538930.925078	3.2341
1598544811.267	118.758	31.974	666113.899933	3538930.924881	3.2341
1598544811.366	118.758	31.974	666113.899878	3538930.924567	3.2342
1598544811.367	118.758	31.974	666113.899849	3538930.924277	3.2342
1598544811.467	118.758	31.974	666113.899866	3538930.924030	3.2342
1598544811.467	118.758	31.974	666113.900023	3538930.923935	3.2342
1598544811.566	118.758	31.974	666113.900285	3538930.923675	3.2342
1598544811.567	118.758	31.974	666113.900318	3538930.923488	3.2342
1598544811.666	118.758	31.974	666113.900296	3538930.923439	3.2342
1598544811.667	118.758	31.974	666113.900005	3538930.923216	3.2342
1598544811.766	118.758	31.974	666113.899758	3538930.923459	3.2342
1598544811.767	118.758	31.974	666113.899375	3538930.923294	3.2342
1598544811.866	118.758	31.974	666113.899511	3538930.922735	3.2342
1598544811.867	118.758	31.974	666113.899534	3538930.922737	3.2342
1598544811.966	118.758	31.974	666113.899429	3538930.922824	3.2342
1598544811.967	118.758	31.974	666113.899661	3538930.922643	3.2342
1598544812.066	118.758	31.974	666113.899975	3538930.922674	3.2342
1598544812.066	118.758	31.974	666113.899957	3538930.922813	3.2341
1598544812.167	118.758	31.974	666113.899753	3538930.923085	3.2341
1598544812.167	118.758	31.974	666113.899657	3538930.923275	3.2341
1598544812.267	118.758	31.974	666113.899541	3538930.922997	3.2341
1598544812.267	118.758	31.974	666113.899725	3538930.922960	3.2341
1598544812.367	118.758	31.974	666113.900033	3538930.922957	3.2340
1598544812.367	118.758	31.974	666113.900360	3538930.922633	3.2340
1598544812.467	118.758	31.974	666113.900583	3538930.922450	3.2340
1598544812.467	118.758	31.974	666113.900622	3538930.922394	3.2340
1598544812.566	118.758	31.974	666113.900614	3538930.922355	3.2340
1598544812.567	118.758	31.974	666113.900537	3538930.922210	3.2340
1598544812.667	118.758	31.974	666113.900692	3538930.921742	3.2340
1598544812.667	118.758	31.974	666113.901101	3538930.921350	3.2340
1598544812.767	118.758	31.974	666113.901354	3538930.920994	3.2340
1598544812.767	118.758	31.974	666113.901506	3538930.920998	3.2340
1598544812.866	118.758	31.974	666113.901729	3538930.921147	3.2340
1598544812.866	118.758	31.974	666113.902173	3538930.921296	3.2340
1598544812.967	118.758	31.974	666113.902179	3538930.921559	3.2340
1598544812.967	118.758	31.974	666113.903184	3538930.921307	3.2340
1598544813.067	118.758	31.974	666113.903698	3538930.921369	3.2340
1598544813.067	118.758	31.974	666113.903703	3538930.921607	3.2340
1598544813.167	118.758	31.974	666113.903782	3538930.921911	3.2340
